Region,Level,Item,production
EU27,Activity,Transmission of electricity,33798.55236634104
EU27,Activity,Transport via pipelines,14921.112773427554
EU27,Activity,Transport via railways,135068.9696023296
EU27,Activity,"Waste water treatment, food",276292.6415484934
EU27,Activity,"Waste water treatment, other",41252664.04403138
EU27,Activity,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",497697.7068522123
EU27,Activity,"Wool, silk-worm cocoons",0.0
India,Activity,Activities auxiliary to financial intermediation (67),16352.254685131367
India,Activity,Activities of membership organisation n.e.c. (91),567.5624779805738
India,Activity,Air transport (62),5926.426115227818
India,Activity,Aluminium production,1652448.0049168589
India,Activity,Animal products nec,61170.873624566666
India,Activity,"Biogasification of food waste, incl. land application",0.0
India,Activity,"Biogasification of paper, incl. land application",0.0
India,Activity,"Biogasification of sewage slugde, incl. land application",0.0
India,Activity,Blast furnace gas production,95214509.27723293
India,Activity,Casting of metals,8682207.953493543
India,Activity,Cattle farming,368018.74998360965
India,Activity,Chemicals nec,29123392.693561733
India,Activity,"Collection, purification and distribution of water (41)",302.5716953886719
India,Activity,"Composting of food waste, incl. land application",0.0
India,Activity,"Composting of paper and wood, incl. land application",0.0
India,Activity,Computer and related activities (72),27729.879352784556
India,Activity,Construction (45),346960.66536758456
India,Activity,Copper production,670463.755434237
India,Activity,Cultivation of cereal grains nec,36938733.62128258
India,Activity,Cultivation of crops nec,3245572.753904326
India,Activity,Cultivation of oil seeds,16754678.427085277
India,Activity,Cultivation of paddy rice,134213345.54056346
India,Activity,Cultivation of plant-based fibers,18801871.661738932
India,Activity,"Cultivation of sugar cane, sugar beet",102710543.11413506
India,Activity,"Cultivation of vegetables, fruit, nuts",69940633.94207484
India,Activity,Cultivation of wheat,73842699.78534286
India,Activity,Distribution and trade of electricity,8282.713876719294
India,Activity,Distribution of gaseous fuels through mains,5155.117821191001
India,Activity,Education (80),50456.591149732194
India,Activity,Extra-territorial organizations and bodies,0.0
India,Activity,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",38071115.70164809
India,Activity,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",46709058.93762444
India,Activity,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",0.0
India,Activity,"Financial intermediation, except insurance and pension funding (65)",64107.34421879699
India,Activity,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",862225.3951074233
India,Activity,"Forestry, logging and related service activities (02)",320175628.01197475
India,Activity,Health and social work (85),35821.60433807943
India,Activity,Hotels and restaurants (55),45899.62700547553
India,Activity,Hydrogen production with electrolysis,0.0
India,Activity,Hydrogen production with steam reforming,0.0
India,Activity,Incineration of waste: Food,0.0
India,Activity,Incineration of waste: Metals and Inert materials,0.0
India,Activity,Incineration of waste: Oil/Hazardous waste,0.0
India,Activity,Incineration of waste: Paper,0.0
India,Activity,Incineration of waste: Plastic,0.0
India,Activity,Incineration of waste: Textiles,0.0
India,Activity,Incineration of waste: Wood,0.0
India,Activity,Inland water transport,401.5803378126943
India,Activity,"Insurance and pension funding, except compulsory social security (66)",21441.731315170786
India,Activity,Landfill of waste: Food,58310376.217642516
India,Activity,Landfill of waste: Inert/metal/hazardous,392631682.14192224
India,Activity,Landfill of waste: Paper,5072060.989518145
India,Activity,Landfill of waste: Plastic,12353933.300811425
India,Activity,Landfill of waste: Textiles,3973579.5700914613
India,Activity,Landfill of waste: Wood,1562261.3633614993
India,Activity,"Lead, zinc and tin production",1234691.8149248047
