Region,Level,Item,production
RoW,Activity,Manufacture of electrical machinery and apparatus n.e.c. (31),50359628.990600005
RoW,Activity,"Manufacture of fabricated metal products, except machinery and equipment (28)",137499933.407
RoW,Activity,Manufacture of fish products,2167975.1654538
RoW,Activity,Manufacture of furniture; manufacturing n.e.c. (36),49017926.8358
RoW,Activity,Manufacture of gas;,1786716.181564302
RoW,Activity,Manufacture of glass and glass products,30515665.07815
RoW,Activity,Manufacture of machinery and equipment n.e.c. (29),136103033.4617
RoW,Activity,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",15369484.561379999
RoW,Activity,"Manufacture of motor vehicles, trailers and semi-trailers (34)",1142589.439901
RoW,Activity,Manufacture of office machinery and computers (30),6176663.8324476
RoW,Activity,Manufacture of other non-metallic mineral products n.e.c.,370050487.55876
RoW,Activity,Manufacture of other transport equipment (35),278620.63195
RoW,Activity,"Manufacture of radio, television and communication equipment and apparatus (32)",23163909.749619998
RoW,Activity,Manufacture of rubber and plastic products (25),114707134.34976
RoW,Activity,Manufacture of textiles (17),19769967.861438002
RoW,Activity,Manufacture of tobacco products (16),1508950.63
RoW,Activity,Manufacture of wearing apparel; dressing and dyeing of fur (18),8794835.847113
RoW,Activity,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",94876157.23
RoW,Activity,"Manure treatment (biogas), storage and land application",0.0
RoW,Activity,"Manure treatment (conventional), storage and land application",773644505.1093199
RoW,Activity,Meat animals nec,9545053.5886522
RoW,Activity,Mining of aluminium ores and concentrates,84341718.193
RoW,Activity,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",390923163.537
RoW,Activity,Mining of coal and lignite; extraction of peat (10),1688790011.3576717
RoW,Activity,Mining of copper ores and concentrates,12214222.0
RoW,Activity,Mining of iron ores,737087011.1301
RoW,Activity,"Mining of lead, zinc and tin ores and concentrates",7798291.0
RoW,Activity,Mining of nickel ores and concentrates,1767842.0
RoW,Activity,Mining of other non-ferrous metal ores and concentrates,33708661.2657
RoW,Activity,Mining of precious metal ores and concentrates,18230.6286
RoW,Activity,Mining of uranium and thorium ores (12),48380.0
RoW,Activity,N-fertiliser,47270200.0
RoW,Activity,Other business activities (74),2057223.372245
RoW,Activity,Other land transport,879120.675083
RoW,Activity,Other non-ferrous metal production,40679283.7883739
RoW,Activity,Other service activities (93),390844.849836
RoW,Activity,P- and other fertiliser,43984400.0
RoW,Activity,Paper,44182937.498900004
RoW,Activity,Petroleum Refinery,2003202375.2855294
RoW,Activity,Pigs farming,14994447.94160625
RoW,Activity,"Plastics, basic",157223513.41371
RoW,Activity,Post and telecommunications (64),843117.53152
RoW,Activity,Poultry farming,36389428.62514
RoW,Activity,Precious metals production,19001.84717002
RoW,Activity,Private households with employed persons (95),82328.15337787
RoW,Activity,Processed rice,239892917.4305
RoW,Activity,Processing of Food products nec,336853155.2603
RoW,Activity,Processing of dairy products,27732246.1422
RoW,Activity,Processing of meat cattle,15220109.42502
RoW,Activity,Processing of meat pigs,13624307.96356
RoW,Activity,Processing of meat poultry,18214482.2403
RoW,Activity,Processing of nuclear fuel,6439182.0
RoW,Activity,Processing vegetable oils and fats,182077188.68809998
RoW,Activity,Production of electricity by Geothermal,165360.758458
RoW,Activity,Production of electricity by biomass and waste,316424.525347
RoW,Activity,Production of electricity by coal,5516270.46019685
RoW,Activity,Production of electricity by gas,8545461.51887
RoW,Activity,Production of electricity by hydro,6003482.76
RoW,Activity,Production of electricity by nuclear,2198939.71
RoW,Activity,Production of electricity by petroleum and other oil derivatives,3199381.46481381
RoW,Activity,Production of electricity by solar photovoltaic,29270.57068
RoW,Activity,Production of electricity by solar thermal,14.40216
RoW,Activity,"Production of electricity by tide, wave, ocean",93.6166
RoW,Activity,Production of electricity by wind,189803.372
RoW,Activity,Production of electricity nec,3166.3248
RoW,Activity,Production of meat products nec,6449366.1544
RoW,Activity,Public administration and defence; compulsory social security (75),2597852.89089
RoW,Activity,"Publishing, printing and reproduction of recorded media (22)",3185649.52741
RoW,Activity,Pulp,52105074.81089265
RoW,Activity,Quarrying of sand and clay,5369057448.610001
RoW,Activity,Quarrying of stone,2010640845.8
RoW,Activity,Raw milk,39021577.93134631
RoW,Activity,Re-processing of ash into clinker,19919323.91047
RoW,Activity,Re-processing of secondary aluminium into new aluminium,4147400.6168641
RoW,Activity,Re-processing of secondary construction material into aggregates,274124671.6947
RoW,Activity,Re-processing of secondary copper into new copper,561769.6500377001
RoW,Activity,Re-processing of secondary glass into new glass,15692997.010990001
RoW,Activity,Re-processing of secondary lead into new lead,947005.9562022
RoW,Activity,Re-processing of secondary other non-ferrous metals into new other non-ferrous metals,145167.19065817998
RoW,Activity,Re-processing of secondary paper into new pulp,39234829.72565
RoW,Activity,Re-processing of secondary plastic into new plastic,13476223.762116998
RoW,Activity,Re-processing of secondary preciuos metals into new preciuos metals,5178.815215636
RoW,Activity,Re-processing of secondary steel into new steel,295383033.7827
RoW,Activity,Re-processing of secondary wood material into new wood material,112911279.00779998
RoW,Activity,Real estate activities (70),2272608.03822
RoW,Activity,"Recreational, cultural and sporting activities (92)",581438.785206
RoW,Activity,Recycling of bottles by direct reuse,701729.956495
RoW,Activity,Recycling of waste and scrap,30566.224015863
RoW,Activity,Renting of machinery and equipment without operator and of personal and household goods (71),419538.438282
RoW,Activity,Research and development (73),229614.7298069
RoW,Activity,Retail sale of automotive fuel,24354.9818959
RoW,Activity,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",605570.336688
RoW,Activity,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",615543.937169
RoW,Activity,Sea and coastal water transport,229353.9808053
RoW,Activity,Steam and hot water supply,2526163.931061873
RoW,Activity,Sugar refining,137428213.41189998
RoW,Activity,Supporting and auxiliary transport activities; activities of travel agencies (63),631015.390877
RoW,Activity,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",3001340.606174
RoW,Activity,Transmission of electricity,35731.4432394
RoW,Activity,Transport via pipelines,26580.18552
RoW,Activity,Transport via railways,246964.9243948
RoW,Activity,"Waste water treatment, food",1873398.112972
RoW,Activity,"Waste water treatment, other",260345109.2167
RoW,Activity,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",720116.358258
RoW,Activity,"Wool, silk-worm cocoons",749919.3
China,Activity,Activities auxiliary to financial intermediation (67),68102.48342
China,Activity,Activities of membership organisation n.e.c. (91),74769.96002
China,Activity,Air transport (62),60632.13395
China,Activity,Aluminium production,18116565.3
China,Activity,Animal products nec,328767.593
China,Activity,"Biogasification of food waste, incl. land application",0.0
China,Activity,"Biogasification of paper, incl. land application",0.0
China,Activity,"Biogasification of sewage slugde, incl. land application",538701.877292901
China,Activity,Casting of metals,11313508.81
China,Activity,Cattle farming,3230853.907
China,Activity,Chemicals nec,267914410.02600002
China,Activity,"Collection, purification and distribution of water (41)",13512.01546
China,Activity,"Composting of food waste, incl. land application",1241721.742967
China,Activity,"Composting of paper and wood, incl. land application",184575.22801899997
China,Activity,Computer and related activities (72),222087.2262
China,Activity,Construction (45),1390158.489
China,Activity,Copper production,3073562.072
China,Activity,Cultivation of cereal grains nec,172423280.8
China,Activity,Cultivation of crops nec,1801861.561
China,Activity,Cultivation of oil seeds,32370003.49
China,Activity,Cultivation of paddy rice,172267097.1
China,Activity,Cultivation of plant-based fibers,13565740.91
China,Activity,"Cultivation of sugar cane, sugar beet",36897888.0
China,Activity,"Cultivation of vegetables, fruit, nuts",223849548.0
China,Activity,Cultivation of wheat,99798818.68
China,Activity,Distribution and trade of electricity,82739.88864
China,Activity,Distribution of gaseous fuels through mains,11312.53442
China,Activity,Education (80),326659.5863
China,Activity,Extra-territorial organizations and bodies,0.0
China,Activity,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",203580889.5
China,Activity,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",85539876.1455
China,Activity,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",0.0
China,Activity,"Financial intermediation, except insurance and pension funding (65)",268968.9734
China,Activity,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",3424000.82
China,Activity,"Forestry, logging and related service activities (02)",199055035.3
China,Activity,Health and social work (85),300999.8408
China,Activity,Hotels and restaurants (55),331071.6893
China,Activity,Incineration of waste: Food,677102.3561839999
China,Activity,Incineration of waste: Metals and Inert materials,501466.0098
China,Activity,Incineration of waste: Oil/Hazardous waste,2415936.782849
China,Activity,Incineration of waste: Paper,24260840.252961
China,Activity,Incineration of waste: Plastic,66433272.586343996
China,Activity,Incineration of waste: Textiles,412910.424329
China,Activity,Incineration of waste: Wood,157755.055777
China,Activity,Inland water transport,3491.110788
China,Activity,"Insurance and pension funding, except compulsory social security (66)",124373.4412
China,Activity,Landfill of waste: Food,83176199.38
China,Activity,Landfill of waste: Inert/metal/hazardous,2205564631.0
China,Activity,Landfill of waste: Paper,37724787.42
China,Activity,Landfill of waste: Plastic,9290715.489
China,Activity,Landfill of waste: Textiles,8826590.121
China,Activity,Landfill of waste: Wood,7240393.817
China,Activity,"Lead, zinc and tin production",9841948.2
China,Activity,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,2396435241.898
China,Activity,Manufacture of beverages,16607925.69
China,Activity,"Manufacture of bricks, tiles and construction products, in baked clay",45484902.64
China,Activity,"Manufacture of cement, lime and plaster",785997069.2
China,Activity,Manufacture of ceramic goods,9192624.338
China,Activity,Manufacture of coke oven products,474976979.81
China,Activity,Manufacture of electrical machinery and apparatus n.e.c. (31),178979490.2
China,Activity,"Manufacture of fabricated metal products, except machinery and equipment (28)",155279487.6
China,Activity,Manufacture of fish products,1987800.355
China,Activity,Manufacture of furniture; manufacturing n.e.c. (36),72769838.39
China,Activity,Manufacture of gas;,6747344.405
China,Activity,Manufacture of glass and glass products,12774209.65
China,Activity,Manufacture of machinery and equipment n.e.c. (29),261004608.7
China,Activity,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",6966663.174
China,Activity,"Manufacture of motor vehicles, trailers and semi-trailers (34)",428432.6594
China,Activity,Manufacture of office machinery and computers (30),25611734.36
China,Activity,Manufacture of other non-metallic mineral products n.e.c.,107531917.8
China,Activity,Manufacture of other transport equipment (35),322676.9191
China,Activity,"Manufacture of radio, television and communication equipment and apparatus (32)",40543281.24
China,Activity,Manufacture of rubber and plastic products (25),83164216.99
China,Activity,Manufacture of textiles (17),24539206.79
China,Activity,Manufacture of tobacco products (16),1978974.935
China,Activity,Manufacture of wearing apparel; dressing and dyeing of fur (18),8559877.303
China,Activity,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",84173043.65
China,Activity,"Manure treatment (biogas), storage and land application",0.0
China,Activity,"Manure treatment (conventional), storage and land application",277670399.34
China,Activity,Meat animals nec,4948178.589
China,Activity,Mining of aluminium ores and concentrates,14339793.35
China,Activity,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",256335783.0
China,Activity,Mining of coal and lignite; extraction of peat (10),3372363664.1
China,Activity,Mining of copper ores and concentrates,1294700.0
China,Activity,Mining of iron ores,398082600.0
China,Activity,"Mining of lead, zinc and tin ores and concentrates",6583100.0
China,Activity,Mining of nickel ores and concentrates,89800.0
China,Activity,Mining of other non-ferrous metal ores and concentrates,5061920.0
China,Activity,Mining of precious metal ores and concentrates,3594.686
China,Activity,Mining of uranium and thorium ores (12),1500.0
China,Activity,N-fertiliser,37825900.0
China,Activity,Other business activities (74),407829.23
China,Activity,Other land transport,117960.086
China,Activity,Other non-ferrous metal production,10311881.88
China,Activity,Other service activities (93),132459.0659
China,Activity,P- and other fertiliser,21021000.0
China,Activity,Paper,119202097.0
China,Activity,Petroleum Refinery,566650295.5813
China,Activity,Pigs farming,31754545.31
China,Activity,"Plastics, basic",79973020.92
China,Activity,Post and telecommunications (64),36612.24688
China,Activity,Poultry farming,15729995.7
China,Activity,Precious metals production,3698.721619
China,Activity,Private households with employed persons (95),28695.13534
China,Activity,Processed rice,139167242.0
China,Activity,Processing of Food products nec,238587565.0
China,Activity,Processing of dairy products,1529377.168
China,Activity,Processing of meat cattle,3014032.07
China,Activity,Processing of meat pigs,29094450.74
China,Activity,Processing of meat poultry,5546843.308
China,Activity,Processing of nuclear fuel,942170.0
China,Activity,Processing vegetable oils and fats,71601539.96
China,Activity,Production of electricity by Geothermal,550.901
China,Activity,Production of electricity by biomass and waste,31372.60756
China,Activity,Production of electricity by coal,13857923.0
China,Activity,Production of electricity by gas,669294.2
China,Activity,Production of electricity by hydro,2531032.77
China,Activity,Production of electricity by nuclear,462560.1
China,Activity,Production of electricity by petroleum and other oil derivatives,63400.0
China,Activity,Production of electricity by solar photovoltaic,9235.6308
China,Activity,Production of electricity by solar thermal,0.0
China,Activity,"Production of electricity by tide, wave, ocean",39.6076
China,Activity,Production of electricity by wind,258180.51
China,Activity,Production of electricity nec,0.0
China,Activity,Production of meat products nec,4091068.749
China,Activity,Public administration and defence; compulsory social security (75),476534.406
China,Activity,"Publishing, printing and reproduction of recorded media (22)",18775952.36
China,Activity,Pulp,5608811.66340756
China,Activity,Quarrying of sand and clay,12846403711.0
China,Activity,Quarrying of stone,68974754.12
China,Activity,Raw milk,4943541.8099
China,Activity,Re-processing of ash into clinker,251126307.1
China,Activity,Re-processing of secondary aluminium into new aluminium,8111488.236
China,Activity,Re-processing of secondary construction material into aggregates,65528153.099999994
China,Activity,Re-processing of secondary copper into new copper,2403966.5999999996
China,Activity,Re-processing of secondary glass into new glass,76710301.53
China,Activity,Re-processing of secondary lead into new lead,1295302.8924
China,Activity,Re-processing of secondary other non-ferrous metals into new other non-ferrous metals,47669.72653
China,Activity,Re-processing of secondary paper into new pulp,30800337.6
China,Activity,Re-processing of secondary plastic into new plastic,18031679.791
China,Activity,Re-processing of secondary preciuos metals into new preciuos metals,11.438682031999999
China,Activity,Re-processing of secondary steel into new steel,282249466.6
China,Activity,Re-processing of secondary wood material into new wood material,11932729.072
China,Activity,Real estate activities (70),405066.7346
China,Activity,"Recreational, cultural and sporting activities (92)",78529.10364
China,Activity,Recycling of bottles by direct reuse,0.0
China,Activity,Recycling of waste and scrap,25423.80213
